tweet_id,tweet,screen_name,name,date,avatar
862043667,"The answer is that they get it as well. Irony, it turns out, does cross the Hudson River.",alexchoi,alexchoi,07-18-2008 10:21:18,http://s3.amazonaws.com/twitter_production/profile_images/15268462/97263867_N00_normal.jpg
862308326,"The Horsemen are drawing nearer, on leather steeds they ride. They come to take your life.",kosta,Kosta Stratigos,07-18-2008 16:10:37,http://s3.amazonaws.com/twitter_production/profile_images/20794332/the_bandit_normal.jpg
862380829,"You know how some dads lock kids in a closet with cigars when they catch them smoking? I feel like I did that, but with jQuery this week.",cousinwil,Wil,07-18-2008 18:09:52,http://s3.amazonaws.com/twitter_production/profile_images/93562863/heavenly_icon_normal.jpg
862383800,"@tpbrown the command usually used when a developer says ""awk and xargs"" is kill",egon_,egon_,07-18-2008 18:15:02,http://s3.amazonaws.com/twitter_production/profile_images/42064042/james_normal.jpeg
862455801,"onions cooking slowly, seasoned with a pink salt and 4 kinds of pepper.  Filet crusted with Trapani salt. Shiitaki mushrooms to saute soon",egon_,egon_,07-18-2008 20:35:55,http://s3.amazonaws.com/twitter_production/profile_images/42064042/james_normal.jpeg
862582971,OH: maybe she's having a bone sesh.,rk,Ryan King,07-19-2008 01:07:21,http://s3.amazonaws.com/twitter_production/profile_images/139685621/n7101903_6909_normal.jpg
862944116,Potato salad isn't really supposed to taste spicy ... or have that vodka after taste ... Hennessy's you have failed me,alexchoi,alexchoi,07-19-2008 13:34:09,http://s3.amazonaws.com/twitter_production/profile_images/15268462/97263867_N00_normal.jpg
863137490,"Now that I don't regularly do caffiene, red bull makes me feel like I'm going to have a throw-up heart attack.",nanaenay,ranae heuer,07-19-2008 19:31:32,http://s3.amazonaws.com/twitter_production/profile_images/17150672/wine_normal.jpg
865608096,Eating pringles and remembering @charlanebrady 's love of them,egon_,egon_,07-22-2008 16:31:55,http://s3.amazonaws.com/twitter_production/profile_images/42064042/james_normal.jpeg
866021739,"I wish detroit was the teleport city, so -boop beep boop- you could be in berlin or where the fuck ever. YOU KNOW WHAT I'M TALKIN ABOUT?!?!",jamesv,james vreeland,07-23-2008 04:45:53,http://s3.amazonaws.com/twitter_production/profile_images/66558728/skull_001_normal.jpg
871061022,DECADENCE CAN BE AN END IN ITSELF,jennyholzer,Jenny Holzer,07-28-2008 16:58:05,http://s3.amazonaws.com/twitter_production/profile_images/25643062/jenny_holzer_normal.jpg
872101607,"Email from a new Zivity fan: ""I was going to try and come up with something witty... but seriously... nice tits.""",Amatore,Amatore,07-29-2008 17:34:04,http://s3.amazonaws.com/twitter_production/profile_images/67438552/test1_normal.jpg
874301830,"Within a matter of months, MySpace had gone from a virtual utopia to Digital Detroit, where only minorities and indie bands remain.",pheezy,evan cordes,07-31-2008 19:38:52,http://s3.amazonaws.com/twitter_production/profile_images/16223042/51035644690_N01_normal.jpg
875862045,"cyantist: OH ""the ground is the only known predator of the balloon animal""",nist,nist,08-02-2008 13:12:51,http://s3.amazonaws.com/twitter_production/profile_images/73179611/swoon_128_normal.jpg
876655965,Per mom's request. At all american coney before she heads back to florida.,tto,tollmanowens,08-03-2008 14:44:10,http://s3.amazonaws.com/twitter_production/profile_images/70956314/smallDorkPhoto_normal.jpg
879879326,"Are you a white twenty-something who is unique,  forward-thinking, into bikes, and moving to Portland? Please don't. You're already here.",pagecrusher,Simon Goetz,08-06-2008 17:31:23,http://s3.amazonaws.com/twitter_production/profile_images/30347462/simon_copy_normal.jpg
881768089,"when you don't create things, you become defined by your tastes rather than ability. your tastes only narrow & exclude people. so create.",_why,why the lucky stiff,08-08-2008 11:00:04,http://s3.amazonaws.com/twitter_production/profile_images/32324032/mortar_midget_normal.png
882136058,"""right. But you gave me a 980k 'loader' animation for the 310k site we created."" just rehearsing for Monday.",formalplay,formalplay,08-08-2008 18:50:38,http://s3.amazonaws.com/twitter_production/profile_images/17706772/formalplay_normal.jpg
884438421,"I learned it from you, dad.",vidacelina,vida,08-11-2008 12:27:37,http://s3.amazonaws.com/twitter_production/profile_images/58076688/n587015316_3042574_3991_normal.jpg
886469872,twattering,vidacelina,vida,08-13-2008 09:29:11,http://s3.amazonaws.com/twitter_production/profile_images/58076688/n587015316_3042574_3991_normal.jpg
888744442,"Girl on 34th St. Wearing shirt in multicolored block letters reading ""I'M SO HOT I'M JEALOUS OF MYSELF"" Hahaha. You and me both, girl!",kosta,Kosta Stratigos,08-15-2008 11:51:07,http://s3.amazonaws.com/twitter_production/profile_images/20794332/the_bandit_normal.jpg
889417392,Remember that one year it rained the whole weekend and hardly anyone came out to the dream cruise? That was awesome.,formalplay,formalplay,08-16-2008 07:06:04,http://s3.amazonaws.com/twitter_production/profile_images/17706772/formalplay_normal.jpg
889642351,ps. Rhys told us that at our rehearsal yesterday we were TWENTY db TOO LOUD!!!,pheezy,evan cordes,08-16-2008 12:44:02,http://s3.amazonaws.com/twitter_production/profile_images/16223042/51035644690_N01_normal.jpg
889738369,Its like a bad street fair crapped out a worse street fair on 9mile. Although my smoke breaks now include a mechanical bull & elephant ears,formalplay,formalplay,08-16-2008 15:30:00,http://s3.amazonaws.com/twitter_production/profile_images/17706772/formalplay_normal.jpg
891547833,"Good  evening fierce young black trannies. Keeping Midtown Spicy. God bless, Mamis.",kosta,Kosta Stratigos,08-18-2008 15:57:21,http://s3.amazonaws.com/twitter_production/profile_images/20794332/the_bandit_normal.jpg
891737770,@jm3 THE CROUBLE WITH CRAMPLING,kosta,Kosta Stratigos,08-18-2008 20:01:32,http://s3.amazonaws.com/twitter_production/profile_images/20794332/the_bandit_normal.jpg
892371103,"My god, it's full of raspberries!  My muffin, that is.",timoni,timoni,08-19-2008 10:34:11,http://s3.amazonaws.com/twitter_production/profile_images/135693989/timoni_normal.png
892431666,I dropped my iphone with childlike wonder!,cameo,Cameo Wood,08-19-2008 11:40:07,http://s3.amazonaws.com/twitter_production/profile_images/59384760/6856_normal.jpg
894486648,Leta's new nickname for me: Soup. At least it's not: Motherfucker.,dooce,Heather B. Armstrong,08-21-2008 08:23:56,http://s3.amazonaws.com/twitter_production/profile_images/18469882/me_normal.jpg
894608948,a clam slappingly good time,vidacelina,vida,08-21-2008 10:20:01,http://s3.amazonaws.com/twitter_production/profile_images/58076688/n587015316_3042574_3991_normal.jpg
895922095,Creating rap music cause I never dug disco.,timoni,timoni,08-22-2008 14:05:15,http://s3.amazonaws.com/twitter_production/profile_images/135693989/timoni_normal.png
896893466,Just walked within a foot of Natalie Portman and her dog. Almost crushed her tiny body with my massive gravitational force. #crowdfire,dooce,Heather B. Armstrong,08-23-2008 16:51:56,http://s3.amazonaws.com/twitter_production/profile_images/18469882/me_normal.jpg
898881829,In which I try to convince my sister to name her unborn child Lil Wayne.,kosta,Kosta Stratigos,08-25-2008 19:22:35,http://s3.amazonaws.com/twitter_production/profile_images/20794332/the_bandit_normal.jpg
900977234,Four flies killed since buying the swatter a couple hours ago.  Dreaming up a Kenny Shopsin-based video game.,pheezy,evan cordes,08-27-2008 14:53:44,http://s3.amazonaws.com/twitter_production/profile_images/16223042/51035644690_N01_normal.jpg
901263122,"will rampage through sf, on a black horse, axe held high. cloak will float cinematically.",takeitez,Lady Naylon,08-27-2008 20:23:05,http://s3.amazonaws.com/twitter_production/profile_images/54183560/scarfthumb_normal.jpg
907327050,i am holding emotional trauma in my thighs,vidacelina,vida,09-02-2008 14:50:52,http://s3.amazonaws.com/twitter_production/profile_images/58076688/n587015316_3042574_3991_normal.jpg
907359709,Mentally you picture my dog but I have not told you the type of dog which I have. Perhaps you might even picture Toto from the Wizard of Oz.,essl,Mike Essl,09-02-2008 15:24:49,http://s3.amazonaws.com/twitter_production/profile_images/58405580/essl_twit_normal.png
908486994,SLOPPY THINKING GETS WORSE OVER TIME,jennyholzer,Jenny Holzer,09-03-2008 13:01:36,http://s3.amazonaws.com/twitter_production/profile_images/25643062/jenny_holzer_normal.jpg
910270062,Wii and cream soda hookah.,nanaenay,ranae heuer,09-04-2008 20:17:06,http://s3.amazonaws.com/twitter_production/profile_images/17150672/wine_normal.jpg
910289864,sawing through address book to create a microset of contacts from the 3000+ i have. pausing to reconnect with hundreds of people..,cstoller,Chad Stoller,09-04-2008 20:35:58,http://s3.amazonaws.com/twitter_production/profile_images/51580031/chad_wu_mini_normal.jpg
910338319,"Is it too late for dinner? I feel like maybe the popcorn, new sneakers and fig bars from the deli aren't quite gettin it somehow...",kosta,Kosta Stratigos,09-04-2008 21:33:33,http://s3.amazonaws.com/twitter_production/profile_images/20794332/the_bandit_normal.jpg
910341081,Reading Y: The Last Man. Loving it so far.,essl,Mike Essl,09-04-2008 21:36:54,http://s3.amazonaws.com/twitter_production/profile_images/58405580/essl_twit_normal.png
910448009,IT'S JUST AN ACCIDENT THAT YOUR PARENTS ARE YOUR PARENTS,jennyholzer,Jenny Holzer,09-05-2008 00:32:37,http://s3.amazonaws.com/twitter_production/profile_images/25643062/jenny_holzer_normal.jpg
911670725,"had a great dinner at Orson with @jm3, @jwz, and  and @sferik.  yay living in sf with awesome people!",cameo,Cameo Wood,09-06-2008 01:28:15,http://s3.amazonaws.com/twitter_production/profile_images/59384760/6856_normal.jpg
912117556,Danish legend: when the piece of cake falls on its side when served: the mother in law is angry,JackPine,jack pine,09-06-2008 12:43:19,http://s3.amazonaws.com/twitter_production/profile_images/22084552/profile_normal.gif
913567985,Thinking SF 09.20.08 with JM3 would be a good idea.,mikenowland,mike nowland,09-08-2008 00:16:33,http://s3.amazonaws.com/twitter_production/profile_images/25480942/icon_normal.jpg
914255722,Your Umbrella Today confirmation code is ‘gypsyweed’.,essl,Mike Essl,09-08-2008 13:20:50,http://s3.amazonaws.com/twitter_production/profile_images/58405580/essl_twit_normal.png
914286947,"I thought I was going home early today, but then Illustrator crashed when I hit Command-V.",essl,Mike Essl,09-08-2008 13:51:56,http://s3.amazonaws.com/twitter_production/profile_images/58405580/essl_twit_normal.png
916612872,Unfortunately / We share bathroom with our son / The Urinator,momku,Momku,09-10-2008 09:50:49,http://s3.amazonaws.com/twitter_production/profile_images/18847342/kanji_mother_normal.jpg
916909717,@essl: interesting.... @JM3: the Chinese call it FIRE AND ICE.,kosta,Kosta Stratigos,09-10-2008 14:25:13,http://s3.amazonaws.com/twitter_production/profile_images/20794332/the_bandit_normal.jpg
917148111,Worst Cab Ride Ever. So the prostate is shaped like a doughnut. You don't say? And your girlfriend is bi-polar? And her ex is a gambler?,essl,Mike Essl,09-10-2008 18:54:04,http://s3.amazonaws.com/twitter_production/profile_images/58405580/essl_twit_normal.png
917185033,"Ice cream cupcakes: are these a thing? If not, can they _be_ a thing?",timoni,timoni,09-10-2008 19:37:48,http://s3.amazonaws.com/twitter_production/profile_images/135693989/timoni_normal.png
918042689,@pheezy it's the green tea conspiracy ;-),hubflanger,Peng C.,09-11-2008 12:38:18,http://s3.amazonaws.com/twitter_production/profile_images/65325948/peng_hubflanger.com_9285b4e8_normal.jpg
918198047,"saw ""ken burns effect"" in a design specification. horror.",takeitez,Lady Naylon,09-11-2008 15:09:56,http://s3.amazonaws.com/twitter_production/profile_images/54183560/scarfthumb_normal.jpg
921165144,They say madness runs in our family. Some even call me mad! And why? Because I dared to dream …of my own race of atomic monsters!,jenspec,Jen Spectacular,09-14-2008 09:55:44,http://s3.amazonaws.com/twitter_production/profile_images/60243704/twitter_pic_normal.jpg
922314269,"[an extra towel in the bathroom] B: ...so whose towel is it then? A ghost? Me: Why would a ghost need a towel? B: He took a shower, no?",kaiton,kaiton,09-15-2008 10:18:28,http://s3.amazonaws.com/twitter_production/profile_images/68105217/escher_normal.png
923521033,"Had a dream where I was attacked by lions, but I strangled the lion and broke its neck. Surprised, I held the dead lion in my arms.",tinyherald,Rob,09-16-2008 09:20:03,http://s3.amazonaws.com/twitter_production/profile_images/119597045/CTBGflash07_normal.jpg
923731138,"Considering changing my name to ""Eatthisand I'llfuckingkillyou"" since my real name on my food in the office fridge hasn't been a deterrent.",meowrey,Meowrey,09-16-2008 12:33:49,http://s3.amazonaws.com/twitter_production/profile_images/51948244/stache_rides_one_quarter_normal.jpg
924879535,it was all very middle school but without all the fingering,vidacelina,vida,09-17-2008 10:20:21,http://s3.amazonaws.com/twitter_production/profile_images/58076688/n587015316_3042574_3991_normal.jpg
925018592,Swagga like graphic designers? http://tinyurl.com/5rmyw5,amadad,Ali Madad,09-17-2008 12:27:16,http://s3.amazonaws.com/twitter_production/profile_images/59744651/n580600538_1587844_5163_normal.jpg
925037675,@amadad ANOTHER WANKY TRENDY CRAP THAT GOES ON BEHIND THE SCENES THE MONEY PEOPLE ARE MAGGOTS,pheezy,evan cordes,09-17-2008 12:45:24,http://s3.amazonaws.com/twitter_production/profile_images/16223042/51035644690_N01_normal.jpg
925540365,"We are in a post-facebook phase...the medium that best expresses the moment we are in politically is not Facebook, but Twitter",DeCourcy,DeCourcy,09-17-2008 21:52:30,http://s3.amazonaws.com/twitter_production/profile_images/58284250/just_me_normal.jpg
926515546,"Unwinding back on Earth, after a long day of cloud computing",jeffheuer,Jeff Heuer,09-18-2008 16:00:05,http://s3.amazonaws.com/twitter_production/profile_images/62697988/profile_normal.jpg
928393450,Recipe for cement: Cheerios. Milk. About 12 hours.,diveintomark,Mark Pilgrim,09-20-2008 07:05:34,http://s3.amazonaws.com/twitter_production/profile_images/72859681/beau_normal.jpg
929261995,"Produce section explosion, aisle two - butcher's apron fire extingusher remix.",jm3,John Manoogian III,09-21-2008 05:13:54,http://s3.amazonaws.com/twitter_production/profile_images/52652241/THE_STREETS_WILL_RUN_RED_WITH_GOLD_normal.png
